DateTime;0.1-1.0;1.0-20.0;4.0-14.0;4.0-20.0
2017-01-02 19:00:00;9.01677646716e-08;4.71406043976e-10;1.12164655392e-10;1.13891003789e-10
2017-01-02 19:15:00;8.98018635808e-08;4.6155976528e-10;1.07950941145e-10;1.09899826006e-10
2017-01-02 19:30:00;9.09750759231e-08;4.71364265534e-10;1.2073088365e-10;1.22559678702e-10
2017-01-02 19:45:00;9.05350303447e-08;4.28577446928e-10;1.13670028894e-10;1.15378098998e-10
2017-01-02 20:00:00;9.26541514365e-08;4.27663993817e-10;8.79104572992e-11;8.96165501754e-11
2017-01-02 20:15:00;9.32307084794e-08;1.11893145121e-09;2.62714559022e-10;2.68126165658e-10
2017-01-02 20:30:00;8.69210489964e-08;1.12122570532e-09;2.64293574352e-10;2.69792554281e-10
2017-01-02 20:45:00;8.63527927937e-08;4.39287772143e-10;9.61994610219e-11;9.79337303567e-11
2017-01-02 21:00:00;9.18464815439e-08;7.24939847816e-10;8.26440996321e-11;8.42239150196e-11
2017-01-02 21:15:00;8.8739915254e-08;7.2219783365e-10;9.03936426626e-11;9.18625971429e-11
2017-01-02 21:30:00;8.53543055341e-08;4.26050932185e-10;8.50703644185e-11;8.65656784141e-11
2017-01-02 21:45:00;8.17211306461e-08;4.03988249055e-10;8.45458125684e-11;8.59403145581e-11
2017-01-02 22:00:00;8.56003066932e-08;4.00248202049e-10;7.82797583986e-11;7.96206586384e-11
2017-01-02 22:15:00;8.69341650745e-08;4.09989745423e-10;6.98880774665e-11;7.1175753079e-11
2017-01-02 22:30:00;8.55860676013e-08;4.00833017318e-10;7.41974248726e-11;7.5537756894e-11
2017-01-02 22:45:00;8.44371270667e-08;3.93258433539e-10;7.07573255913e-11;7.2186176209e-11
2017-01-02 23:00:00;9.26194573595e-08;3.92664532555e-10;7.29940575379e-11;7.45636980772e-11
2017-01-02 23:15:00;9.32155163311e-08;3.75704204646e-10;7.82905131555e-11;7.91342544992e-11
2017-01-03 00:00:00;8.59122257559e-08;3.78983689246e-10;7.7151064939e-11;7.77642604222e-11
